id_,first_name,last_name,gender,country,phone,designation,ship_or_harbour_id,year_of_joining,qualification
523228,Benjamin,Reyes,Male,Belgium,(745)351-5813,Captain,77402,1996,Industrial Safety Degree (for safety management in maritime environments)
539543,Jesus,Young,Male,Mauritania,(997)569-7447x17516,Crane Operator,79401,1995,Marine Engineering Degree
548628,Christopher,Myers,Male,Uzbekistan,001-430-964-5881x1372,Chief Engineer,77862,1976,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
504407,Thomas,Valenzuela,Male,American Samoa,+1-318-320-3869x75469,Captain,79774,2020,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
540098,James,Serrano,Male,El Salvador,(370)331-7846,Chief Engineer,79401,2006,Nautical Science Degree
523498,Richard,Duncan,Male,Lebanon,375.642.9401x5817,Harbor Master,78208,2010,Civil Engineering Degree (for harbor construction and maintenance)
531427,Kenneth,Jimenez,Male,Benin,+1-264-336-3414x5775,Quartermaster,79102,1973,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
513190,Christopher,Beck,Male,Cayman Islands,(419)781-3362x6508,Chief Steward,78661,2005,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
537465,Gregory,Collins,Male,Seychelles,(469)218-8877x1358,Marine Electrician,79209,1999,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
541929,Gabriel,Green,Male,Benin,363-350-6990x6260,Quartermaster,78208,1973,Logistics and Supply Chain Management Degree
545761,Chase,Ortiz,Male,Gibraltar,7765023573,Dock Master,77801,1978,Maritime Studies Degree
512047,Michael,Schmidt,Male,Cape Verde,923.894.5317,Boatswain,79177,2002,Maritime Law Degree
521561,Curtis,Clark,Male,Swaziland,(406)983-4441x814,Chief Steward,79665,1982,Civil Engineering Degree (for harbor construction and maintenance)
513609,Scott,Ellison,Male,Mayotte,407-242-6057,Third Mate,79201,1973,Civil Engineering Degree (for harbor construction and maintenance)
513292,James,Davis,Male,Argentina,627-658-0729x7074,Quartermaster,78166,2016,Industrial Safety Degree (for safety management in maritime environments)
506471,David,Pitts,Male,Croatia,+1-878-473-8032x89050,Port Captain,77139,2003,Electrical Engineering Degree (for electrical systems aboard ships)
529504,Russell,Franklin,Male,Western Sahara,+1-902-973-6768x939,Chief Steward,77448,1988,International Business Degree (useful for port management and operations)
518930,Richard,West,Male,Turkey,001-779-885-1575x58701,Quartermaster,77928,1981,Marine Engineering Degree
528741,Stephen,Sanchez,Male,Japan,(948)565-9965,Harbor Master,79319,1971,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
529303,Matthew,Murphy,Male,Togo,2792194494,Harbor Master,77548,2012,Port Management Degree
548247,Chad,Bennett,Male,Nauru,431.519.0495,Tugboat Operator,77482,2021,Logistics and Supply Chain Management Degree
544403,Stephen,Rogers,Male,Barbados,+1-523-777-8954,Chief Cook,78478,2011,Naval Architecture Degree
522980,Dave,Cooper,Male,Guam,295.541.9322,Helmsman,78661,1991,Mechanical Engineering Degree (for engineering roles aboard ships)
531773,Aaron,Luna,Male,Grenada,001-623-412-4178x692,Chief Cook,78269,2015,International Business Degree (useful for port management and operations)
547642,Cameron,Moran,Male,British Indian Ocean Territory (Chagos Archipelago),(499)861-9470x78564,Port Captain,79486,1982,Marine Biology Degree (for roles related to environmental monitoring)
543574,John,Scott,Male,Turkey,001-739-382-3712,Helmsman,79234,1991,Environmental Science Degree (for roles related to pollution control and prevention)
536870,Manuel,Davis,Male,Bahamas,+1-960-501-7135,Second Mate,79961,1976,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
501905,Phillip,Barrett,Male,China,(843)859-0638x41159,Boatswain,77487,1980,Environmental Science Degree (for roles related to pollution control and prevention)
531207,Christopher,Adams,Male,Madagascar,001-356-541-3062x4226,Chief Cook,79805,2009,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
537171,Bryan,Rich,Male,Serbia,001-746-866-1747x363,Third Engineer,79783,2001,Maritime Studies Degree
522118,Andrew,Thomas,Male,Nauru,734-244-8030x510,Able Seaman,78115,1977,Maritime Transportation Management Degree
530559,Aaron,Martinez,Male,Iceland,+1-948-483-6409x51700,Third Mate,77695,1999,Industrial Safety Degree (for safety management in maritime environments)
519380,Joseph,Wright,Male,Kiribati,(734)401-1225,Quartermaster,77112,2001,Environmental Science Degree (for roles related to pollution control and prevention)
502329,Gerald,Stevens,Male,Slovenia,+1-536-441-8173x91248,Chief Cook,78463,1977,Marine Engineering Degree
545182,Nicholas,Chang,Male,Czech Republic,(849)972-2030x39317,Cargo Supervisor,77368,2000,Marine Biology Degree (for roles related to environmental monitoring)
543326,Randy,Baker,Male,Saint Helena,+1-240-756-4409x059,Port Captain,77411,1977,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
520477,Charles,Weiss,Male,Antigua and Barbuda,853-326-3662,Dock Master,78642,2014,Environmental Science Degree (for roles related to pollution control and prevention)
539861,Richard,Hendricks,Male,Peru,735.931.3074x2991,Captain,77208,1980,Marine Engineering Degree
519045,David,Smith,Male,Cuba,001-659-751-4961x6620,Dock Master,79873,2020,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
523089,Noah,Cruz,Male,Belarus,(696)487-7044,Chief Steward,78875,1975,International Business Degree (useful for port management and operations)
511020,Robert,Mosley,Male,Mauritania,212-298-2960x90171,Tugboat Operator,79608,2003,Port Management Degree
536510,Mark,Mcdowell,Male,British Virgin Islands,(633)501-4527x6654,Able Seaman,77336,1988,Maritime Transportation Management Degree
500333,Jeremiah,Freeman,Male,Guinea-Bissau,(225)946-7891x4666,Quartermaster,78995,1984,Civil Engineering Degree (for harbor construction and maintenance)
504108,Michael,Turner,Male,Ghana,809.970.3433x9931,Quartermaster,77547,2018,Naval Architecture Degree
548356,Daniel,Reed,Male,Dominica,883.712.2797x0763,Captain,78095,1989,International Business Degree (useful for port management and operations)
540096,Mark,Hill,Male,Russian Federation,862.338.8733x41995,Second Mate,78297,1988,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
501427,Erik,Reilly,Male,Guinea,+1-983-614-6815,Marine Mechanic,79716,2012,Port Management Degree
504679,William,Howell,Male,Tanzania,(380)898-0712,Second Engineer,78170,2016,Mechanical Engineering Degree (for engineering roles aboard ships)
538450,Stephen,Hughes,Male,Saint Vincent and the Grenadines,(572)983-3394x070,Third Mate,79808,2010,Maritime Transportation Management Degree
547946,Jose,Cox,Male,Bahrain,(318)893-0859,StevedoreMarine Surveyor,77668,1982,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
502041,Spencer,Aguirre,Male,Senegal,(836)935-6921x910,Helmsman,78996,1973,Maritime Studies Degree
524082,Jeff,Young,Male,Japan,001-544-760-2763x06375,Harbor Master,77201,1980,Emergency Management Degree (useful for roles involving disaster preparedness and response in maritime environments)
502375,Jonathan,Jackson,Male,Central African Republic,+1-510-612-4890,Able Seaman,79234,1990,Maritime Law Degree
526352,Richard,Reed,Male,Timor-Leste,001-480-876-4840x608,Third Engineer,77598,2013,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
502177,Cesar,Rogers,Male,Congo,962.465.9010x19789,Third Engineer,78387,2004,Industrial Safety Degree (for safety management in maritime environments)
526985,Kelly,Johnson,Male,Portugal,324-578-2761,Helmsman,77239,2013,Industrial Safety Degree (for safety management in maritime environments)
528800,Gregory,Bautista,Male,San Marino,792.902.3146x2508,Quartermaster,78918,2012,Industrial Safety Degree (for safety management in maritime environments)
518634,Zachary,Lopez,Male,Slovakia (Slovak Republic),(591)565-1559,Port Captain,77193,2010,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
501822,Michael,Jordan,Male,Indonesia,645.513.7369x7753,Marine Mechanic,79861,2001,Maritime Transportation Management Degree
507645,Micheal,Ferguson,Male,South Africa,959-316-3865x079,Port Captain,77123,2021,Nautical Science Degree
541170,Steven,Ramos,Male,Germany,+1-709-327-9234x440,Deck Officer,77136,1971,Port Management Degree
511404,Austin,Rodriguez,Male,Lebanon,+1-663-684-2083x451,Boatswain,79642,2011,International Business Degree (useful for port management and operations)
525139,Brandon,Stephens,Male,Timor-Leste,771.303.3718x04959,Pilot,78948,2022,Civil Engineering Degree (for harbor construction and maintenance)
548717,Paul,Lee,Male,Nigeria,432.210.9668x4605,Marine Mechanic,77112,1971,Naval Architecture Degree
506223,Tyler,Smith,Male,Mozambique,+1-780-279-3812x948,Cargo Supervisor,78173,1996,Logistics and Supply Chain Management Degree
532380,Bryan,Foster,Male,Poland,792-419-7439x212,Deck Officer,77011,2012,Maritime Transportation Management Degree
512123,Zachary,Palmer,Male,Cyprus,+1-640-918-3971x24014,Second Engineer,78078,1987,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
519544,Robert,Weaver,Male,Mali,(790)752-7865x80529,Crane Operator,78292,2011,Industrial Safety Degree (for safety management in maritime environments)
504018,Cody,Estrada,Male,Rwanda,001-323-466-2596x898,Marine Electrician,77482,1998,Communication or Public Relations Degree (useful for roles involving public relations or communications within port authorities)
517503,Levi,Wilson,Male,Malawi,658.333.1320,Cargo Supervisor,78573,2012,International Business Degree (useful for port management and operations)
521702,Sergio,Moreno,Male,Sri Lanka,(892)315-7820x6379,Chief Engineer,78417,1988,Naval Architecture Degree
513886,Jonathon,Chavez,Male,Cayman Islands,871.487.9994,StevedoreMarine Surveyor,79968,2017,Civil Engineering Degree (for harbor construction and maintenance)
526357,Luis,Robbins,Male,France,001-290-499-2324,Able Seaman,79345,1995,Electrical Engineering Degree (for electrical systems aboard ships)
510747,Nicholas,Watson,Male,Afghanistan,2789561225,Cargo Supervisor,79274,2019,Port Management Degree
548075,Paul,Ayers,Male,Albania,001-515-203-2090x2297,Third Engineer,79417,1985,Port Management Degree
533218,Justin,Combs,Male,Central African Republic,979-396-4970,StevedoreMarine Surveyor,79818,1987,Maritime Transportation Management Degree
504892,Mark,Herrera,Male,Solomon Islands,285-929-5020x227,Captain,79526,1976,Environmental Science Degree (for roles related to pollution control and prevention)
541689,Andrew,Gutierrez,Male,Saint Martin,(663)980-7106x9734,First Mate,78478,1999,Computer Science or Information Technology Degree (for roles involving maritime software development or IT support)
522267,Alex,Zimmerman,Male,Portugal,(607)815-6638,Captain,77325,2012,Maritime Transportation Management Degree
534936,Douglas,Sanchez,Male,Cayman Islands,(933)758-1220,Third Mate,79409,1998,Environmental Science Degree (for roles related to pollution control and prevention)
516647,Douglas,Evans,Male,Antarctica (the territory South of 60 deg S),674-503-3080x3212,Tugboat Operator,77166,1979,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
525818,Eric,King,Male,Chile,001-767-200-9827,Second Mate,77844,2019,Civil Engineering Degree (for harbor construction and maintenance)
532758,Juan,Johnson,Male,Libyan Arab Jamahiriya,(418)693-8285x26560,Chief Steward,77395,1989,Maritime Transportation Management Degree
520784,Jeffrey,Padilla,Male,Malta,529.769.2652,Cargo Supervisor,77224,2010,Logistics and Supply Chain Management Degree
517953,Michael,Adams,Male,Sierra Leone,001-626-443-0104x94877,Quartermaster,77068,2017,Marine Biology Degree (for roles related to environmental monitoring)
544753,Ricky,Singh,Male,Haiti,(491)215-4715x78266,Chief Steward,77368,1991,Industrial Safety Degree (for safety management in maritime environments)
515455,Kevin,Hawkins,Male,Fiji,526.887.0815,Marine Mechanic,77143,1977,Industrial Safety Degree (for safety management in maritime environments)
520008,Frederick,Carter,Male,Finland,+1-605-483-6017x66740,Crane Operator,78219,2014,Geography or Geospatial Sciences Degree (for roles related to navigation and charting)
529012,Ralph,Carroll,Male,Nepal,001-214-820-5429,Second Mate,79723,2015,Marine Biology Degree (for roles related to environmental monitoring)
520215,Xavier,Crawford,Male,Isle of Man,(784)996-0838,StevedoreMarine Surveyor,79901,1978,Environmental Science Degree (for roles related to pollution control and prevention)
542461,Christopher,Perez,Male,French Guiana,(737)216-7899x6408,First Mate,77619,2008,Maritime Studies Degree
516588,Alfred,Kennedy,Male,United States Virgin Islands,318.338.3279x21310,Captain,78684,2003,Port Management Degree
508731,Bradley,Newman,Male,Svalbard & Jan Mayen Islands,(567)921-6481x27421,Crane Operator,79222,1993,Marine Engineering Degree
500150,Michael,Jackson,Male,Benin,(464)214-1678x4507,Boatswain,78516,2023,Marine Engineering Degree
526587,Lance,Lewis,Male,Uganda,708.474.7190x19435,Chief Steward,77252,2005,Civil Engineering Degree (for harbor construction and maintenance)
531360,Daniel,Lindsey,Male,Montenegro,6009651437,Harbor Master,79224,1970,Nautical Science Degree
